"LATITUDE_PRED","LONGITUDE_PRED","FLOOR_PRED"
4864932.72338673,-7655.60006399896,1
4864935.15324911,-7655.36110272778,1
4864936.14060251,-7661.98492863141,1
4864933.62019944,-7655.59547087701,1
4864933.62019944,-7655.59547087701,1
4864933.62019944,-7655.59547087701,1
4864935.15324911,-7655.36110272778,1
4864933.62019944,-7655.59547087701,1
4864935.09654911,-7654.80503129875,1
4864933.62019944,-7655.59547087701,1
4864933.62019944,-7655.59547087701,1
4864932.07801793,-7649.61498000288,1
4864935.15324911,-7655.36110272778,1
4864929.30943549,-7643.68754870343,1
4864926.16366882,-7642.78584870346,1
4864932.07801793,-7649.61498000288,1
4864931.96350216,-7647.86228203672,1
4864927.58457068,-7644.83232828311,1
4864934.05851884,-7655.4369223863,1
4864932.07801793,-7649.61498000288,1
4864934.09895132,-7647.69472530454,1
4864930.02333519,-7646.76581291292,1
4864934.09895132,-7647.69472530454,1
4864927.58457068,-7644.83232828311,1
4864930.34736852,-7648.89697957843,1
4864932.07801793,-7649.61498000288,1
4864934.658,-7650.92116666709,1
4864934.09895132,-7647.69472530454,1
4864932.07801793,-7649.61498000288,1
4864932.97508244,-7650.2287312986,1
4864930.46188429,-7650.64967754458,1
4864931.00178645,-7651.21719291555,1
4864935.15324911,-7655.36110272778,1
4864932.07801793,-7649.61498000288,1
4864935.15324911,-7655.36110272778,1
4864933.761417,-7654.96817291142,1
4864932.07801793,-7649.61498000288,1
4864930.66137175,-7658.79124537718,1
4864932.07801793,-7649.61498000288,1
4864932.07801793,-7649.61498000288,1
4864932.07801793,-7649.61498000288,1
4864932.07801793,-7649.61498000288,1
4864932.85055317,-7649.02147155035,1
4864936.90545132,-7649.92025863846,1
4864931.66018681,-7645.76124067473,1
4864933.92678465,-7647.41925863767,1
4864931.66018681,-7645.76124067472,1
4864931.66018681,-7645.76124067472,1
4864932.85055317,-7649.02147155035,1
4864931.66018681,-7645.76124067473,1
4864933.92678465,-7647.41925863767,1
4864933.92678465,-7647.41925863767,1
4864932.55725132,-7646.37499197045,1
4864932.55725132,-7646.37499197045,1
4864933.173,-7650.15750476204,1
4864932.85055317,-7649.02147155035,1
4864931.66018681,-7645.76124067472,1
4864932.55725132,-7646.37499197045,1
4864932.55725132,-7646.37499197045,1
4864933.92678465,-7647.41925863767,1
4864933.92678465,-7647.41925863767,1
4864932.55725132,-7646.37499197045,1
4864931.66018681,-7645.76124067472,1
4864931.66018681,-7645.76124067472,1
4864933.92678465,-7647.41925863767,1
4864933.92678465,-7647.41925863767,1
4864934.09895132,-7647.69472530454,1
4864933.92678465,-7647.41925863767,1
4864934.09895132,-7647.69472530454,1
4864934.67871799,-7650.9512919706,1
4864934.658,-7650.92116666709,1
4864934.658,-7650.92116666709,1
4864934.658,-7650.92116666709,1
4864934.658,-7650.92116666709,1
4864933.18165033,-7651.71160624535,1
4864934.658,-7650.92116666709,1
4864932.53653333,-7646.34486666694,1
4864927.58457068,-7644.83232828311,1
4864933.05841192,-7646.97853966723,1
4864932.21923549,-7648.98768203728,1
4864933.92678465,-7647.41925863767,1
4864918.63495955,-7643.48861792139,1
4864934.67871799,-7650.9512919706,1
4864926.16366882,-7642.78584870346,1
4864925.44233249,-7657.24821569056,1
4864932.97508244,-7650.2287312986,1
4864927.58457068,-7644.83232828311,1
4864926.16366882,-7642.78584870346,1
4864930.2065,-7644.30129999916,1
4864931.66018681,-7645.76124067473,1
4864932.53653333,-7646.34486666694,1
4864933.64068772,-7651.58318305815,1
4864934.73541799,-7651.50736339963,1
4864931.66018681,-7645.76124067472,1
4864931.66018681,-7645.76124067473,1
4864926.01806852,-7645.61057957941,1
4864926.16366882,-7642.78584870346,1
4864926.16366882,-7642.78584870346,1
4864926.16366882,-7642.78584870346,1
4864930.66137175,-7658.79124537718,1
4864926.01806852,-7645.61057957941,1
4864927.58457068,-7644.83232828311,1
4864932.07801793,-7649.61498000288,1
4864930.2065,-7644.30129999916,1
4864927.58457068,-7644.83232828311,1
4864930.77010293,-7658.6811633392,1
4864932.07801793,-7649.61498000288,1
4864930.65980185,-7650.57845100801,1
4864930.66137175,-7658.79124537718,1
4864932.64187266,-7664.6131877606,1
4864930.77010293,-7658.6811633392,1
4864935.87974319,-7662.27268926473,1
4864935.87974319,-7662.27268926473,1
4864935.87974319,-7662.27268926473,1
4864932.2070696,-7659.8624300059,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864936.14060251,-7661.98492863141,1
4864933.62019944,-7655.59547087701,1
4864933.62019944,-7655.59547087701,1
4864933.62019944,-7655.59547087701,1
4864932.18674911,-7649.5048979649,1
4864930.851617,-7649.66803957757,1
4864932.18674911,-7649.5048979649,1
4864933.62019944,-7655.59547087701,1
4864930.851617,-7649.66803957757,1
4864932.18674911,-7649.5048979649,1
4864932.18674911,-7649.5048979649,1
4864934.07858753,-7665.17611000962,1
4864936.05908844,-7670.99805239304,1
4864932.18674911,-7649.5048979649,1
4864926.2724,-7642.67576666549,1
4864926.2724,-7642.67576666549,1
4864927.70585033,-7648.7663395776,1
4864932.64187266,-7664.6131877606,1
4864936.14060251,-7661.98492863141,1
4864930.13033872,-7686.08446833003,1
4864933.01564209,-7677.54758555045,1
4864932.07999374,-7680.4598984594,1
4864934.46309701,-7671.44895463903,1
4864931.94167406,-7681.71235901146,1
4864928.0824533,-7689.42861511841,1
4864930.25455543,-7689.63226805219,1
4864927.9080533,-7690.0369484515,1
4864927.73835556,-7690.36568148255,1
4864929.26337474,-7689.60698141787,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864929.26337474,-7689.60698141787,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.9080533,-7690.0369484515,1
4864927.73835556,-7690.36568148255,1
4864927.9080533,-7690.0369484515,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864930.13033872,-7686.08446833003,1
4864927.73835556,-7690.36568148255,1
4864930.23553795,-7685.97797798081,1
4864929.56871692,-7688.80510023886,1
4864928.0824533,-7689.42861511841,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864928.0824533,-7689.42861511841,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864928.0824533,-7689.42861511841,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864928.0824533,-7689.42861511841,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864927.73835556,-7690.36568148255,1
4864946.76439155,-7644.62754205312,1
4864953.44342489,-7639.53337538686,1
4864946.65249156,-7644.46397538678,1
4864948.30282489,-7643.77467538735,1
4864944.27691112,-7645.77255606196,1
4864947.22673333,-7645.42570000018,1
4864943.15821112,-7647.28385606201,1
4864952.36733333,-7641.18439999968,1
4864946.65249156,-7644.46397538678,1
4864946.65249156,-7644.46397538678,1
4864942.9373,-7646.68596666679,1
4864953.61198613,-7640.44743258681,1
4864953.61198613,-7640.44743258681,1
4864948.10552489,-7643.4203309428,1
4864947.56281102,-7643.25935241784,1
4864948.07237993,-7643.55315435541,1
4864946.76439155,-7644.62754205312,1
4864947.56281102,-7643.25935241784,1
4864946.65249156,-7644.46397538678,1
4864948.07237993,-7643.55315435541,1
4864956.39795075,-7638.92346622636,1
4864962.54454556,-7635.46430268906,1
4864950.18929445,-7641.36816116049,1
4864950.18929445,-7641.36816116049,1
4864946.65249156,-7644.46397538678,1
4864957.20626683,-7639.21377206194,1
4864957.20626683,-7639.21377206194,1
4864965.51876437,-7633.90072049067,1
4864962.67641691,-7635.37500848024,1
4864962.67641691,-7635.37500848024,1
4864957.20626683,-7639.21377206194,1
4864959.62485008,-7636.76964753006,1
4864965.73105125,-7634.40571490306,1
4864959.62485008,-7636.76964753006,1
4864959.62485008,-7636.76964753006,1
4864965.51876437,-7633.90072049067,1
4864965.51876437,-7633.90072049067,1
4864965.51876437,-7633.90072049067,1
4864965.73105125,-7634.40571490306,1
4864965.17197711,-7633.11247176696,1
4864964.4280335,-7635.67351650627,2
4864959.62485008,-7636.76964753006,1
4864953.61198613,-7640.44743258681,1
4864959.62485008,-7636.76964753006,1
4864953.61198613,-7640.44743258681,1
4864957.20626683,-7639.21377206194,2
4864965.51876437,-7633.90072049067,1
4864957.20626683,-7639.21377206194,1
4864953.77775822,-7640.00103094292,1
4864957.20626683,-7639.21377206194,1
4864965.51876437,-7633.90072049067,1
4864959.20737414,-7638.01657385467,1
4864965.5704739,-7634.03093924054,1
4864962.25874305,-7635.29223448937,1
4864965.51876437,-7633.90072049067,1
4864965.80456688,-7634.07278869036,1
4864953.61198613,-7640.44743258681,1
4864965.51876437,-7633.90072049067,1
4864965.51876437,-7633.90072049067,1
4864959.62485008,-7636.76964753006,1
4864973.30256295,-7632.22305076076,1
4864966.61412515,-7632.90894063425,2
4864966.82839657,-7633.04553537807,1
4864967.02590625,-7633.55209003544,1
4864965.03728227,-7635.26631211791,1
4864970.74493596,-7631.43223698239,1
4864970.74493596,-7631.43223698239,1
4864961.18798702,-7636.96957352814,1
4864973.30256295,-7632.22305076076,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864974.80691076,-7632.20266769162,1
4864975.41366561,-7629.34090722141,1
4864975.41366561,-7629.34090722141,1
4864975.73263121,-7625.71734223809,1
4864975.41366561,-7629.34090722141,1
4865012.08063527,-7642.08362718725,1
4865015.3889304,-7641.53989867611,1
4864996.21297661,-7621.79322413011,1
4865015.3814624,-7641.71293163266,1
4865012.1378375,-7640.84472199431,1
4865015.3889304,-7641.53989867611,1
4865015.3889304,-7641.53989867611,1
4865012.1378375,-7640.84472199431,1
4865012.74275841,-7641.17394367805,1
4865012.1378375,-7640.84472199431,1
4865010.63609207,-7641.05816439438,1
4865012.1378375,-7640.84472199431,1
4865012.9709071,-7640.80302331754,1
4865015.3889304,-7641.53989867611,1
4865011.0418361,-7640.6155254804,1
4865012.9709071,-7640.80302331754,1
4865012.9709071,-7640.80302331754,1
4865012.9709071,-7640.80302331754,1
4865012.9709071,-7640.80302331754,1
4865012.7737375,-7641.026921994,1
4865013.16685264,-7641.16613516789,1
4865013.16685264,-7641.16613516789,1
4865011.0418361,-7640.6155254804,1
4865013.16685264,-7641.16613516789,1
4865013.16685264,-7641.16613516789,1
4865012.7737375,-7641.026921994,1
4865013.16685264,-7641.16613516789,1
4865012.9709071,-7640.80302331754,1
4865012.1378375,-7640.84472199431,1
4865012.1378375,-7640.84472199431,1
4865013.85297455,-7641.49161401286,1
4865012.1378375,-7640.84472199431,1
4865010.60188165,-7640.79643733106,1
4865010.63609206,-7641.05816439438,1
4865010.63609206,-7641.05816439438,1
4865012.1378375,-7640.84472199431,1
4865012.1378375,-7640.84472199431,1
4865012.1378375,-7640.84472199431,1
4865012.1378375,-7640.84472199431,1
4865010.62047455,-7640.83661401291,1
4865010.60188165,-7640.79643733106,1
4865010.3743071,-7640.33022331728,1
4865015.3889304,-7641.53989867611,1
4865012.7737375,-7641.026921994,1
4865012.7737375,-7641.026921994,1
4865011.060429,-7640.65570216225,1
4865010.3743071,-7640.33022331728,1
4865007.8093361,-7639.96052548045,1
4865013.16685264,-7641.16613516789,1
4865012.1378375,-7640.84472199431,1
4865012.7737375,-7641.026921994,1
4865012.9709071,-7640.80302331754,1
4865013.16685264,-7641.16613516789,1
4865012.7737375,-7641.026921994,1
4865013.16685264,-7641.16613516789,1
4865010.89335259,-7640.87345059271,1
4865012.7737375,-7641.026921994,1
4865013.16685264,-7641.16613516789,1
4865004.84339957,-7639.98827835951,1
4865008.436894,-7640.84245321376,1
4865007.81398635,-7640.5350982098,1
4865007.81398635,-7640.5350982098,1
4865004.84339957,-7639.98827835951,1
4865007.7507721,-7640.51697436879,1
4865008.436894,-7640.84245321376,1
4865008.436894,-7640.84245321376,1
4865008.436894,-7640.84245321376,1
4865008.436894,-7640.84245321376,1
4865008.436894,-7640.84245321376,1
4865007.81398635,-7640.5350982098,1
4865007.66985145,-7640.19934112984,1
4865004.85871155,-7639.76206453446,1
4865007.5009329,-7640.02707835941,1
4865007.42143796,-7640.88273567211,1
4865007.5009329,-7640.02707835941,1
4865007.5009329,-7640.02707835941,1
4865007.42143796,-7640.88273567211,1
4865007.5009329,-7640.02707835941,1
4865001.90526667,-7639.38953333348,1
4865010.62047455,-7640.83661401291,1
4865007.5009329,-7640.02707835941,1
4865007.5009329,-7640.02707835941,1
4865007.01504333,-7640.18258701054,1
4865004.84339957,-7639.98827835951,1
4865003.06397434,-7639.04927301208,1
4865004.9033329,-7639.74001169362,1
4865007.5009329,-7640.02707835941,1
4865007.34203944,-7640.15621081343,1
4865007.38666078,-7640.13415797259,1
4865007.38666078,-7640.13415797259,1
4865006.70053888,-7639.80867912762,1
4865006.71913178,-7639.84885580947,1
4865007.38666078,-7640.13415797259,1
4865007.38666078,-7640.13415797259,1
4865007.38666078,-7640.13415797259,1
4865007.81398635,-7640.5350982098,1
4865007.81398635,-7640.5350982098,1
4865007.81398635,-7640.5350982098,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.8093361,-7639.96052548045,1
4865007.34203944,-7640.15621081343,1
4865006.71913178,-7639.84885580947,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.8093361,-7639.96052548045,1
4865007.34203944,-7640.15621081343,1
4865006.71913178,-7639.84885580947,1
4865006.71913178,-7639.84885580947,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4865007.34203944,-7640.15621081343,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864978.0168355,-7616.59971734423,1
4864977.55044726,-7614.80753539657,1
4864976.78355246,-7614.97420855279,1
4864982.43533198,-7628.82206746572,0
4864977.78483885,-7614.03674266026,1
4864977.55044726,-7614.80753539657,1
4864986.0607589,-7633.73706402392,1
4864977.55044726,-7614.80753539657,1
4864976.78355246,-7614.97420855279,1
4864984.71766614,-7633.2361368544,1
4864981.97807124,-7627.11386523085,1
4864985.45905949,-7633.58184925833,1
4864983.85470402,-7628.10290175656,1
4864986.08969108,-7633.75342562514,1
4864978.88040867,-7625.87928480444,1
4864986.1001761,-7632.28849673021,1
4864986.08969108,-7633.75342562514,1
4864986.71004731,-7633.33916163228,1
4864986.71004731,-7633.33916163228,1
4864986.7311631,-7632.96726746561,1
4864985.34865314,-7633.91490758981,1
4864986.1001761,-7632.28849673021,1
4864986.0607589,-7633.73706402392,1
4864986.0607589,-7633.73706402392,1
4864976.78355246,-7614.97420855279,1
4864978.64902836,-7611.77030762074,1
4864976.78355246,-7614.97420855279,1
4864976.78355246,-7614.97420855279,1
4864976.78355246,-7614.97420855279,1
4864986.0607589,-7633.73706402392,1
4864976.78355246,-7614.97420855279,1
4864978.21719214,-7610.38502040665,1
4864976.78355246,-7614.97420855279,1
4864976.78355246,-7614.97420855279,1
4864978.21719214,-7610.38502040665,1
4864986.0607589,-7633.73706402392,1
4864983.37899254,-7633.4437083653,1
4864985.43012732,-7633.56548765711,1
4864985.3713737,-7633.54673314318,1
4864986.75461018,-7633.02381595596,1
4864985.43012732,-7633.56548765711,1
4864985.39321601,-7633.5995619135,1
4864985.3713737,-7633.54673314318,1
4864985.3713737,-7633.54673314318,1
4864985.3713737,-7633.54673314318,1
4864986.0607589,-7633.73706402392,1
4864987.38524176,-7633.19539232278,1
4864987.38524176,-7633.19539232278,1
4864986.0607589,-7633.73706402392,1
4864986.0607589,-7633.73706402392,1
4864986.0607589,-7633.73706402392,1
4864986.71004731,-7633.33916163228,1
4864978.21719214,-7610.38502040665,1
4864982.26152055,-7618.75512189839,1
4864977.78483885,-7614.03674266026,1
4864980.51305763,-7602.45917509925,1
4864980.06102653,-7607.29462289408,1
4864980.51305763,-7602.45917509925,1
4864980.06102653,-7607.29462289408,1
4864980.06102653,-7607.29462289408,1
4864977.78483885,-7614.03674266026,1
4864980.06102653,-7607.29462289408,1
4864985.45905949,-7633.58184925833,1
4864984.79914032,-7632.8867169217,1
4864985.43012732,-7633.56548765711,1
4864986.1484447,-7633.77218013907,1
4864986.1001761,-7632.28849673021,1
4864985.45745473,-7633.5781295383,1
4864982.86507102,-7628.14571609779,1
4864982.86507102,-7628.14571609779,1
4864980.89541041,-7627.67451687328,1
4864984.79914032,-7632.8867169217,1
4864984.79914032,-7632.8867169217,1
4864982.25519981,-7627.09505119572,1
4864982.25519981,-7627.09505119572,1
4864984.71766614,-7633.2361368544,1
4864984.71766614,-7633.2361368544,1
4864982.86507102,-7628.14571609779,1
4864981.48380047,-7621.83926240141,1
4864982.86507102,-7628.14571609779,1
4864977.55044726,-7614.80753539657,1
4864975.98012492,-7625.36288028012,1
4864977.78483885,-7614.03674266026,1
4864977.55044726,-7614.80753539657,1
4864977.78483885,-7614.03674266026,1
4864977.78483885,-7614.03674266026,1
4864977.78483885,-7614.03674266026,1
4864978.80470875,-7617.4600280946,1
4864984.71766614,-7633.2361368544,1
4864978.20665821,-7619.95705092352,1
4864983.37899254,-7633.4437083653,1
4864984.73878193,-7632.86424268774,1
4864983.24483281,-7627.0522368545,1
4864983.37899254,-7633.4437083653,1
4864984.7677141,-7632.88060428896,1
4864977.55044726,-7614.80753539657,1
4864982.25519981,-7627.09505119572,1
4864984.7677141,-7632.88060428896,1
4864982.37530509,-7625.35240007287,1
4864980.81732625,-7622.27216241462,1
4864984.71766614,-7633.2361368544,1
4864984.71766614,-7633.2361368544,1
4864983.43774616,-7633.46246287923,1
4864985.43012732,-7633.56548765711,1
4864977.78483885,-7614.03674266026,1
4864980.77348051,-7608.92279977085,1
4864978.90283713,-7613.9040760819,1
4864977.78483885,-7614.03674266026,1
4864979.69635432,-7607.53468976705,1
4864978.60636619,-7611.86437503257,1
4864977.55044726,-7614.80753539657,1
4864978.21719214,-7610.38502040665,1
4864977.55044726,-7614.80753539657,1
4864983.57717678,-7627.96787253191,1
4864986.08969108,-7633.75342562514,1
4864978.62129931,-7616.55774798471,1
4864984.24758097,-7627.1980759736,1
4864977.90921161,-7614.80286124882,1
4864982.88779157,-7627.77754165116,1
4864982.88779157,-7627.77754165116,1
4864983.37899254,-7633.4437083653,1
4864982.25519981,-7627.09505119572,1
4864977.55044726,-7614.80753539657,1
4864980.99888128,-7607.72288759544,1
4864978.83144388,-7613.99401711858,1
4864982.86048662,-7620.74349526135,1
4864978.83144388,-7613.99401711858,1
4864982.86048662,-7620.74349526135,1
4864982.26243609,-7623.24051809027,1
4864982.25519981,-7627.09505119572,1
4864980.89541041,-7627.67451687328,1
4864978.83144388,-7613.99401711858,1
4864982.86048662,-7620.74349526135,1
4864983.37899254,-7633.4437083653,1
4864980.85860792,-7627.64181541394,1
4864982.25519981,-7627.09505119572,1
4864982.80155427,-7631.49102564947,1
4864980.89541041,-7627.67451687328,1
4864983.37899254,-7633.4437083653,1
4864980.89541041,-7627.67451687328,1
4864983.90475198,-7627.74736919112,1
4864983.46667833,-7633.47882448045,1
4864977.78483885,-7614.03674266026,1
4864976.78355246,-7614.97420855279,1
4864981.85920022,-7621.68096115387,1
4864984.89553825,-7629.17383854157,1
4864981.85920022,-7621.68096115387,1
4864981.85920022,-7621.68096115387,1
4864977.78483885,-7614.03674266026,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864977.55044726,-7614.80753539657,1
4864985.43012732,-7633.56548765711,1
4864977.55044726,-7614.80753539657,1
4864983.43774616,-7633.46246287923,1
4864975.10735414,-7622.17009317574,1
4864981.26114969,-7624.1779839828,1
4864984.09766533,-7634.15759521586,1
4864981.26114969,-7624.1779839828,1
4864985.43012732,-7633.56548765711,1
4864977.09949584,-7617.53505655545,1
4864984.38975479,-7633.90474928164,1
4864982.36107504,-7600.91694265552,1
4864982.27186354,-7592.86712104413,1
4864980.06102653,-7607.29462289408,1
4864980.06102653,-7607.29462289408,1
4864980.06102653,-7607.29462289408,1
4864978.79761769,-7622.15649575556,1
4864980.06102653,-7607.29462289408,1
4864980.06102653,-7607.29462289408,1
4864979.29413172,-7607.4612960503,1
4864979.67050964,-7604.61210671929,1
4864980.51305763,-7602.45917509925,1
4864978.04387795,-7612.83661357396,1
4864977.74616311,-7614.66692731087,1
4864979.4640919,-7621.72359574234,1
4864977.74616311,-7614.66692731087,1
4864982.25519981,-7627.09505119572,1
4864983.24483281,-7627.0522368545,1
4864979.05974013,-7608.23208878661,1
4864978.61488603,-7614.10269451531,1
4864979.05974013,-7608.23208878661,1
4864980.06102653,-7607.29462289408,1
4864979.05974013,-7608.23208878661,1
4864984.24412331,-7593.38425777667,1
4864982.24521059,-7597.3755401902,1
4864982.24521059,-7597.3755401902,1
4864981.18794883,-7599.11553900532,1
4864981.18794883,-7599.11553900532,1
4864981.18794883,-7599.11553900532,1
4864981.18794883,-7599.11553900532,1
4864982.24521059,-7597.3755401902,1
4864982.24521059,-7597.3755401902,1
4864982.38370101,-7597.4778987882,1
4864980.45948326,-7603.30541233957,1
4864980.7706832,-7603.02960300922,1
4864980.50999835,-7603.2381263503,1
4864981.65090232,-7600.97809524934,1
4864980.77155802,-7603.04490508647,1
4864980.50999835,-7603.2381263503,1
4864980.53915051,-7603.27782085003,1
4864981.54115302,-7599.63083040824,1
4864982.38370101,-7597.4778987882,1
4864982.38370101,-7597.4778987882,1
4864981.54115302,-7599.63083040824,1
4864981.54115302,-7599.63083040824,1
4864979.14387512,-7610.06033978263,1
4864981.18794883,-7599.11553900532,1
4864981.34864679,-7600.36700978203,1
4864981.34864679,-7600.36700978203,1
4864981.54115302,-7599.63083040824,1
4864982.38370101,-7597.4778987882,1
4864979.30692362,-7610.19627372057,1
4864982.32916214,-7600.53700052707,1
4864978.72343828,-7607.7101242678,1
4864978.62305256,-7607.68068145483,1
4864979.30692362,-7610.19627372057,1
4864978.45308773,-7592.08693183392,1
4864983.09707707,-7598.35088169147,1
4864978.45308773,-7592.08693183392,1
4864978.45308773,-7592.08693183392,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864978.45308773,-7592.08693183392,1
4864983.39523994,-7593.225910185,1
4864982.58071081,-7591.9510825704,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864978.45308773,-7592.08693183392,1
4864978.45308773,-7592.08693183392,1
4864978.45308773,-7592.08693183392,1
4864982.47538775,-7591.91822829937,1
4864978.45308773,-7592.08693183392,1
4864980.37641258,-7603.22716726188,1
4864981.86110427,-7594.76279348303,1
4864978.45308773,-7592.08693183392,1
4864981.86110427,-7594.76279348303,1
4864983.09707707,-7598.35088169147,1
4864982.42645976,-7597.15448129509,1
4864981.87741442,-7597.78212563507,1
4864981.87741442,-7597.78212563507,1
4864982.24521059,-7597.3755401902,1
4864981.87741442,-7597.78212563507,1
4864981.87741442,-7597.78212563507,1
4864981.87741442,-7597.78212563507,1
4864982.42645976,-7597.15448129509,1
4864981.87741442,-7597.78212563507,1
4864981.82810728,-7597.87767509598,1
4864981.27460324,-7597.67688320648,1
4864981.87246601,-7603.92556525777,1
4864981.82810728,-7597.87767509598,1
4864982.31903231,-7594.80673685278,1
4864983.61653156,-7601.80333778707,1
4864981.9829072,-7593.98426231236,1
4864983.09707707,-7598.35088169147,1
4864981.82810728,-7597.87767509598,1
4864982.69017887,-7601.53203858791,1
4864981.82810728,-7597.87767509598,1
4864981.27460324,-7597.67688320648,1
4864978.55240409,-7592.14996423616,1
4864983.39523994,-7593.225910185,1
4864978.55240409,-7592.14996423616,1
4864983.39523994,-7593.225910185,1
4864980.81452031,-7591.40584194391,1
4864980.86667854,-7591.10687794354,1
4864981.64536958,-7592.40146392796,1
4864980.56636435,-7592.58118697631,1
4864981.64536958,-7592.40146392796,1
4864983.39523994,-7593.225910185,1
4864980.86667854,-7591.10687794354,1
4864980.86667854,-7591.10687794354,1
4864985.21214885,-7589.97237769436,1
4864980.86667854,-7591.10687794354,1
4864978.75794363,-7592.10173315287,1
4864978.75794363,-7592.10173315287,1
4864978.75794363,-7592.10173315287,1
4864978.75794363,-7592.10173315287,1
4864983.39523994,-7593.225910185,1
4864980.58904225,-7592.60577398419,1
4864982.02370757,-7594.04246607654,1
4864980.36082481,-7592.6294180596,1
4864983.39523994,-7593.225910185,1
4864982.69777716,-7591.61091877486,1
4864982.69777716,-7591.61091877486,1
4864982.69777716,-7591.61091877486,1
4864980.58904225,-7592.60577398419,1
4864982.02370757,-7594.04246607654,1
4864982.02370757,-7594.04246607654,1
4864983.39199085,-7598.45998483789,1
4864982.02370757,-7594.04246607654,1
4864982.02370757,-7594.04246607654,1
4864983.39199085,-7598.45998483789,1
4864983.39523994,-7593.225910185,1
4864982.32402176,-7592.56815704376,1
4864984.29628153,-7593.08529377629,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864983.39523994,-7593.225910185,1
4864982.02370757,-7594.04246607654,1
4864983.35675811,-7600.83344480918,1
4864983.39523994,-7593.225910185,1
4864982.00728544,-7597.86422434217,1
4864983.63703767,-7592.54454140475,1
4864982.02370757,-7594.04246607654,1
4864978.51746612,-7592.02560484943,1
4864983.09492576,-7594.70021921778,1
4864984.44764753,-7592.4353650319,1
4864959.24565513,-7636.82093371902,1
4864959.24565513,-7636.82093371902,0
